,s,E,Gammaod
0,1.1102230246251565e-12,1.4999999999972244,2.449489742772753
1,1.110334046927619e-08,1.4999999722416506,2.4494896385260287
2,1.2212564293179184e-07,1.4999996946860268,2.449488596059102
3,6.870347102677763e-07,1.4999982824168063,2.4494832917362688
4,2.1091097306897764e-06,1.4999947272576135,2.4494699389448478
5,5.052751486137265e-06,1.4999873683015452,2.4494422994276803
6,1.0960421828212121e-05,1.4999725997888786,2.4493868300234474
7,2.2989291425032082e-05,1.4999425304747271,2.4492738906600406
8,4.799973528364804e-05,1.4998800167936712,2.4490390856485225
9,0.00010221660994560372,1.4997445316035294,2.4485301691582917
10,0.00025461155224310126,1.4993639246282706,2.447100321212456
11,0.0004070064945405988,1.4989836422666465,2.4456714091446705
12,0.0005594014368380964,1.4986036842415582,2.4442434323171103
13,0.0007117963791355939,1.4982240502632032,2.4428163900676783
14,0.0008641913214330915,1.4978447400377506,2.4413902817266213
15,0.0010254937266142748,1.497443611598372,2.4398818342828092
16,0.001186796131795458,1.4970428452220685,2.4383744316281506
17,0.0013480985369766412,1.4966424405357976,2.4368680729252556
18,0.0016580409108771911,1.4958740773190504,2.4339765337574364
19,0.001967983284777741,1.4951070456972688,2.4310888403489037
20,0.002277925658678291,1.4943413431929928,2.4282049870593982
21,0.0025878680325788408,1.493576967345096,2.425324968279049
22,0.0031388079779233807,1.492221513820571,2.420215022033622
23,0.003985260078711767,1.4901471453967097,2.412387712611408
24,0.004831712179500154,1.4880825711583503,2.404588773165514
25,0.00567816428028854,1.4860277416591274,2.3968180908915326
26,0.0065246163810769265,1.4839826077462919,2.3890755535890835
27,0.008534375999625008,1.4791653329105034,2.3708042834686407
28,0.009934026758593105,1.4758422339105022,2.3581722475445708
29,0.011333677517561203,1.472544980579837,2.3456156477494856
30,0.0127333282765293,1.4692733588076539,2.333133993464807
31,0.014950811305534327,1.4641420442432038,2.313511400765589
32,0.017168294334539355,1.459073700119233,2.2940737895346226
33,0.019385777363544382,1.4540675047020801,2.2748192698091176
34,0.02160326039254941,1.4491226480650905,2.255745975683751
35,0.02519540797901054,1.4412404938300327,2.225228602228852
36,0.02878755556547167,1.4335138812023347,2.195174261580308
37,0.0323797031519328,1.4259395578401608,2.1655754053828904
38,0.03787538714179004,1.4146389865438178,2.1211563238120106
39,0.04337107113164728,1.4036763952150406,2.0777602302104126
40,0.04886675512150452,1.3930411099139342,2.0353620205412564
41,0.05436243911136176,1.3827228190955976,1.9939373008513008
42,0.059858123101219,1.3727115575918494,1.9534623533041264
43,0.06817085025033294,1.3581307042900859,1.893993943900832
44,0.07648357739944688,1.3441984071187758,1.8365687621859308
45,0.08479630454856081,1.330884294533601,1.7811126966106348
46,0.09310903169767475,1.318159484855734,1.7275545127328815
47,0.10142175884678868,1.305996504560182,1.6758257000940473
48,0.10973448599590262,1.2943692112731167,1.625860332032521
49,0.11804721314501655,1.2832527218976624,1.5775949379109362
50,0.1263599402941305,1.2726233465088146,1.5309683887153642
51,0.13467266744324444,1.26245852732921,1.48592179452716
52,0.14298539459235837,1.2527367815864103,1.4423984108800447
53,0.1512981217414723,1.2434376475988416,1.4003435518233
54,0.15961084889058624,1.234541634004269,1.3597045088939772
55,0.16792357603970018,1.2260301720758804,1.320430475674668
56,0.17623630318881411,1.2178855708482095,1.2824724773204605
57,0.18454903033792805,1.210090974701162,1.2457833041961406
58,0.19286175748704198,1.2026303231619637,1.210317448908386
59,0.20117448463615592,1.195488312798087,1.1760310463084087
60,0.20948721178526986,1.1886503610917019,1.1428818161958967
61,0.2177999389343838,1.1821025721578433,1.1108290084583876
62,0.23156919908285967,1.17185990941378,1.06004401317434
63,0.24533845923133554,1.162320805662807,1.0119901060984244
64,0.2591077193798114,1.1534331132937068,0.9665074570937621
65,0.2728769795282873,1.1451486808782472,0.9234458001907981
66,0.2866462396767632,1.1374230493785984,0.8826638914717502
67,0.30041549982523913,1.1302151670642342,0.8440289922260285
68,0.31418475997371503,1.123487123852403,0.807416376250637
69,0.32795402012219094,1.1172039076665907,0.7727088615009863
70,0.34172328027066684,1.111333181342224,0.7397963656502169
71,0.35549254041914274,1.105845076423354,0.7085754843357442
72,0.36926180056761865,1.1007120016281449,0.6789490908892003
73,0.38303106071609455,1.0959084655980864,0.6508259568183834
74,0.39680032086457045,1.091410913774832,0.6241203925477253
75,0.41056958101304636,1.0871975777465723,0.5987519082599961
76,0.42433884116152226,1.0832483367247612,0.5746448934070502
77,0.43810810130999817,1.0795445894283986,0.5517283149270903
78,0.45187736145847407,1.0760691357098473,0.5299354329037831
79,0.46564662160695,1.072806067458407,0.5092035331035633
80,0.4794158817554259,1.0697406681620862,0.4894736755936105
81,0.4931851419039018,1.0668593204107606,0.47069045863050374
82,0.5069544020523776,1.0641494204349693,0.4528017974323521
83,0.5207236622008535,1.0615992995267178,0.435758716250876
84,0.5414438862375032,1.0580393940518682,0.41160495656844137
85,0.5621641102741528,1.0547835391779343,0.3891168567921923
86,0.5828843343108024,1.0518018589613158,0.36816165771845527
87,0.6036045583474521,1.0490676851247793,0.34861815302961
88,0.6243247823841017,1.0465572012950088,0.3303756270478382
89,0.6450450064207514,1.0442491206943116,0.3133328921864962
90,0.665765230457401,1.0421243970752254,0.29739741989509216
91,0.6864854544940506,1.0401659723393422,0.28248455279643614
92,0.7072056785307003,1.038358556578322,0.2685167940985342
93,0.7279259025673499,1.036688433543625,0.25542316307271756
94,0.7486461266039995,1.0351432866996702,0.24313861294499242
95,0.7693663506406492,1.0337120448560746,0.23160350172312383
