,g,b,Ref Energy,Total Steps,Total Time,RAM Usage
0,0.0,-0.1,1.738156281483403,15.229434057571325,27.309953281655908,37557.7138671875
0,0.0,0.1,2.046664272688088,15.002066829068118,29.589714100584388,37557.662109375
0,0.0,-0.2,1.8688041916728422,15.03052837815624,25.096955643966794,37557.7138671875
0,0.0,0.2,2.080217683621735,15.127514025521647,29.455680871382356,37557.5947265625
0,0.0,-0.3,1.8962489336019448,15.09009754785782,31.464364571496844,37557.53515625
0,0.0,0.3,1.9545455552931033,15.087234517237459,24.878998454660177,37557.6044921875
0,0.0,-0.4,-0.452878209483958,15.015402015674674,36.5983734279871,37557.5947265625
0,0.0,0.4,0.3749840995883945,15.00051505984664,32.875251499935985,37557.64453125
0,0.0,-0.5,1.8972669294233568,15.098020752299893,36.65254041925073,37557.64453125
0,0.0,0.5,1.504711388173171,15.109138737134112,39.456480480730534,37557.7138671875
0,-0.1,0.0,1.8772364192453495,15.037076536838534,26.51409218274057,37557.646484375
0,0.1,0.0,1.487201210442936,15.035536701481519,29.338820047676563,37557.521484375
0,-0.1,-0.1,1.8184928553620199,15.246818670182028,24.186336571350694,37557.5947265625
0,-0.1,0.1,2.2838787030370082,15.109140383038971,29.111973471939564,37557.662109375
0,0.1,-0.1,1.5511998882130764,15.191047687179699,26.58660295791924,37557.662109375
0,0.1,0.1,1.8801545383379872,1.7025870154686453,19.903302481397986,37557.6044921875
0,-0.1,-0.2,1.6824330992283552,15.087817442478467,26.67829299531877,37557.646484375
0,-0.1,0.2,2.3709393759879243,15.280093567718504,25.938079888001084,37557.662109375
0,0.1,-0.2,1.77060486390344,15.069782784897177,24.405135311186314,37557.7138671875
0,0.1,0.2,1.862204348498068,15.161532628448763,30.026733458042145,37557.7138671875
0,-0.1,0.3,1.4522234909740708,15.09140688913075,32.02727161347866,37557.662109375
0,0.1,-0.3,2.067983036063275,15.098766065308551,31.606707386672497,37557.646484375
0,0.1,0.3,1.8094463009945392,15.215228669116566,29.303602654486895,37557.5791015625
0,-0.1,-0.4,1.6512225496813946,15.09545074371345,30.75927975960076,37557.7138671875
0,-0.1,0.4,0.5425686497034672,15.031207442047677,31.39714641496539,37557.7138671875
0,0.1,-0.4,2.2637532089087347,15.066784707666656,31.296923615038395,37557.662109375
0,0.1,0.4,1.4900455498530014,15.020526614502147,32.74455914273858,37557.6044921875
0,-0.1,-0.5,1.658462412383958,15.058915136716982,33.75060326978564,37557.7138671875
0,-0.1,0.5,1.3349690476442482,15.071903276350477,36.480680983513594,37557.7138671875
0,0.1,-0.5,1.3569075814992535,15.114276580411065,43.76265000924468,37557.662109375
0,0.1,0.5,1.4471564048599665,15.01850659062997,47.780067067593336,37557.7138671875
0,-0.2,0.0,1.9820317461622718,15.007166070717984,22.539570899680257,37557.646484375
0,0.2,0.0,1.4618660180844534,15.032834146320184,26.352953428402543,37557.7138671875
0,-0.2,-0.1,1.705118223559276,15.243137404732185,24.17981155589223,37557.7138671875
0,-0.2,0.1,2.550862812215842,15.088953210462215,33.586714182049036,37557.5771484375
0,0.2,-0.1,1.5622227414659542,15.034954684131838,28.512605054304004,37557.646484375
0,0.2,0.1,1.8018810608423734,15.174418727567263,32.11116651259363,37557.7138671875
0,-0.2,0.2,2.6789343941038117,15.104596241712553,28.366294514387846,37557.7138671875
0,0.2,-0.2,1.849782590538706,15.008781987707437,25.94027684442699,37557.6005859375
0,0.2,0.2,1.9753597205239595,15.069564293674764,32.44900808297098,37557.7138671875
0,-0.2,-0.3,1.1882748766735076,15.102476756957866,27.07634156011045,37557.6044921875
0,-0.2,0.3,0.6025558883644156,15.036075074778772,34.42647889070213,37557.646484375
0,0.2,-0.3,2.53577521375502,15.04521209411396,26.892693921923637,37557.7138671875
0,0.2,0.3,2.0901212125107853,15.10135380136191,30.679884634912014,37557.7138671875
0,-0.2,-0.4,1.984297525018764,15.06543936174714,30.376073556020856,37557.5771484375
0,-0.2,0.4,1.8663210183513115,15.012642547244686,32.79003392532468,37557.7138671875
0,0.2,-0.4,2.231553350845301,15.02189427430356,34.42599196918309,37557.662109375
0,0.2,0.4,1.6879601049798905,15.053045777636916,34.029971327632666,37557.5771484375
0,-0.2,-0.5,1.3684507270469854,15.033975557631813,33.455398643389344,37557.7138671875
0,-0.2,0.5,0.9581722429648225,15.084443406657169,36.135128607973456,37557.646484375
0,0.2,0.5,1.048222443422473,15.094767069001842,35.73633484356105,37557.7138671875
0,-0.3,0.0,1.947192897541424,15.051060660623119,27.68734186515212,37557.5869140625
0,0.3,0.0,1.4271708488509367,15.049130716149003,28.21710622496903,37557.7138671875
0,-0.3,-0.1,0.2938067995478166,15.014914358658842,35.42395839653909,37557.65625
0,-0.3,0.1,2.717811971991299,15.155610354723986,33.10631894133985,37557.65234375
0,0.3,-0.1,1.5637787257256615,15.106245628145341,26.56203962303698,37557.7138671875
0,0.3,0.1,1.723600726926385,15.01488919739134,33.15367281623185,37557.65234375
0,-0.3,-0.2,1.1243581065505033,15.081563158191233,28.19014742411673,37557.65625
0,-0.3,0.2,2.8943958645314822,15.025518386516868,28.981458351016045,37557.64453125
0,0.3,-0.2,1.9358180052247163,15.006542296061259,29.939277866855264,37557.7138671875
0,0.3,0.2,1.9711615508466462,15.109595209288996,29.090195602737367,37557.64453125
0,-0.3,-0.3,1.868084367314756,15.016881157460244,32.05497718602419,37557.662109375
0,-0.3,0.3,2.3788146008354634,15.087592574789332,30.693294258788228,37557.7138671875
0,0.3,-0.3,1.707530679477395,15.005023187666902,26.864148935303092,37557.7138671875
0,0.3,0.3,2.1558417533609306,15.011879847667348,31.77685369597748,37557.5947265625
0,-0.3,-0.4,2.1596545106274183,15.12370709515854,29.384150430560112,37557.5791015625
0,-0.3,0.4,2.3606006692523094,15.01820678787855,30.0573324020952,37557.7138671875
0,0.3,0.4,1.4772079253017283,15.063889805855624,31.680269290227443,37557.7138671875
0,-0.3,-0.5,1.157012536653722,15.118432791003922,37.11427883990109,37557.5791015625
0,-0.3,0.5,0.152073178157262,15.032613970199751,38.76448215544224,37557.662109375
0,0.3,0.5,1.0748556762205894,15.024562917108781,35.84269325295463,37557.5947265625
0,-0.4,0.0,1.6265366491099036,15.038267665044762,27.70309206843376,37557.5947265625
0,0.4,0.0,1.367361993234964,15.000862543021903,33.45574493147433,37557.662109375
0,-0.4,-0.1,1.5451608084226045,15.117451739451626,29.650016644969583,37557.7138671875
0,-0.4,0.1,2.6944773122542296,15.075757958018574,34.492574555799365,37557.7138671875
0,0.4,-0.1,1.19175891681946,15.029390601285675,26.62169410660863,37557.646484375
0,0.4,0.1,1.6232315747402284,15.001082207418545,33.83030445501208,37557.7138671875
0,-0.4,-0.2,1.9014477156574658,15.122609649169389,30.602065363898873,37557.7138671875
0,-0.4,0.2,2.815199607617216,15.046218352522025,32.13537647202611,37557.7138671875
0,0.4,0.2,1.9341222678202383,15.18969840542103,32.913759449496865,37557.65625
0,-0.4,-0.3,2.4356401914927597,15.088654420201895,30.9466371871531,37557.7138671875
0,-0.4,0.3,2.7415260752732475,15.04587673045982,30.45905434526503,37557.5927734375
0,0.4,0.3,-12.125931266337588,15.002806486217773,45.325171541422606,37557.7138671875
0,-0.4,-0.4,2.486836538129237,15.054754462258426,32.38714658841491,37557.7138671875
0,-0.4,0.4,2.419357266689457,15.023346608262207,37.15097737684846,37557.662109375
0,0.4,0.4,1.196545395696635,15.134471952714941,34.40291068702936,37557.646484375
0,-0.4,-0.5,1.3023462262652445,15.03666850058576,37.573843060061336,37557.7138671875
0,-0.4,0.5,-0.8505127208408957,15.019929553845692,42.63648030906916,37557.7138671875
0,0.4,0.5,1.0297301745878689,15.059394502696819,36.00101300701499,37557.65234375
0,-0.5,0.0,2.196885220485893,15.014602623742116,32.10989893786609,37557.5947265625
