,s,E,Gammaod
0,1.2510714203891098e-05,1.499968725405624,2.4493722768131363
1,2.5021428407782197e-05,1.499937453002217,2.4492548171576427
2,5.88665336912499e-05,1.4998528627822707,2.448937085655896
3,9.27116389747176e-05,1.4997682868114641,2.448619395709052
4,0.0001265567442581853,1.4996837262746439,2.4483017504107005
5,0.000160401849541653,1.4995991815644847,2.4479841507866325
6,0.0002282041687665325,1.499429860221517,2.4473480382672035
7,0.0003611149739781896,1.4990981311250426,2.4461016236771806
8,0.0006055694337638097,1.4984886465946599,2.4438110288088453
9,0.0008500238935494299,1.4978799954393982,2.44152283771788
10,0.0010944783533350499,1.4972721765743717,2.439237047936088
11,0.00133893281312067,1.4966651888260405,2.43695365679177
12,0.00158338727290629,1.4960590309926665,2.43467266154823
13,0.0018789255704128596,1.4953273105174316,2.431918200565429
14,0.002174463867919429,1.4945967993428768,2.4291672328968623
15,0.002470002165425999,1.4938674952309823,2.4264197534958702
16,0.002765540462932569,1.493139395976786,2.4236757573752747
17,0.0032582622772762055,1.491928181041167,2.419108695069371
18,0.003750984091619842,1.4907202992379172,2.4145512786788546
19,0.004243705905963478,1.4895157407495647,2.4100034858205985
20,0.004736427720307115,1.488314495807326,2.4054652942074344
21,0.005229149534650751,1.4871165546737308,2.4009366816174627
22,0.005721871348994388,1.48592190764013,2.3964176258899546
23,0.006589441580902164,1.483826384903328,2.3884837651676536
24,0.0074570118128099395,1.4817409923357396,2.380579345131126
25,0.008324582044717716,1.4796656776296784,2.372704246258431
26,0.009192152276625492,1.4776003888034672,2.364858349690008
27,0.010059722508533268,1.4755450741908,2.3570415372096862
28,0.010927292740441043,1.4734996824237456,2.3492536912176396
29,0.01179486297234882,1.4714641624266929,2.34149469471922
30,0.012662433204256595,1.4694384634172368,2.333764431323744
31,0.014254658845673411,1.4657461427032092,2.3196516820651616
32,0.015846884487090228,1.4620864217864498,2.3056346119615783
33,0.017439110128507046,1.4584589943835153,2.2917125171397768
34,0.019031335769923864,1.4548635574277458,2.277884700273056
35,0.020623561411340682,1.4512998110210433,2.264150470465771
36,0.0222157870527575,1.4477674583899478,2.2505091431478554
37,0.02380801269417432,1.4442662058438696,2.2369600399738783
38,0.02639926165472027,1.438633875128827,2.215105150342458
39,0.028990510615266224,1.4330819100896819,2.1934898796339626
40,0.03158175957581218,1.427609095470972,2.1721114055640793
41,0.03417300853635813,1.4222142361561616,2.1509669459907665
42,0.03676425749690408,1.416896156708141,2.1300537578637484
43,0.039355506457450035,1.411653700982986,2.1093691363283975
44,0.04194675541799599,1.4064857317604251,2.088910413873987
45,0.04453800437854194,1.401391130354342,2.0686749594560583
46,0.04712925333908789,1.3963687962195142,2.048660177627192
47,0.049720502299633845,1.3914176465796817,2.0288635077205814
48,0.0523117512601798,1.3865366160791202,2.0092824230894784
49,0.05490300022072575,1.3817246564451866,1.989914430378459
50,0.0574942491812717,1.376980736154898,1.9707570688123883
51,0.060085498141817656,1.3723038401085452,1.9518079095090812
52,0.06267674710236361,1.3676929693144941,1.9330645548223615
53,0.06526799606290956,1.3631471405849864,1.9145246377143734
54,0.06785924502345551,1.35866538624039,1.8961858211520282
55,0.07045049398400147,1.354246753820516,1.8780457975246474
56,0.07304174294454742,1.3498903058033418,1.8601022880827975
57,0.07563299190509337,1.345595119331616,1.8423530423986623
58,0.07822424086563932,1.3413602859470517,1.8247958378469973
59,0.08081548982618528,1.3371849113314147,1.807428479104939
60,0.08340673878673123,1.333068115054109,1.7902487976698893
61,0.08599798774727718,1.3290090303260405,1.7732546513939658
62,0.08858923670782314,1.3250068037597091,1.7564439240349499
63,0.09118048566836909,1.3210605951353003,1.739814524823036
64,0.09377173462891504,1.3171695771724599,1.7233643880423883
65,0.096362983589461,1.3133329353075034,1.7070914726266255
66,0.09895423255000695,1.3095498674758854,1.6909937617675945
67,0.1015454815105529,1.3058195838997564,1.6750692625369028
68,0.10413673047109885,1.3021413068804368,1.659316005519587
69,0.10805804792760304,1.296672195384622,1.6357980396713765
70,0.11197936538410724,1.2913178274861612,1.6126611305266931
71,0.11590068284061145,1.286075659567169,1.5898987493015577
72,0.11982200029711565,1.2809432062463786,1.567504481730721
73,0.12374331775361985,1.2759180389524662,1.545472025675758
74,0.12766463521012406,1.2709977845354232,1.523795188819164
75,0.13158595266662826,1.2661801239176795,1.502467886442921
76,0.13550727012313246,1.2614627907886669,1.4814841393012583
77,0.13942858757963666,1.2568435703411072,1.4608380715783196
78,0.14334990503614087,1.2523202980442527,1.4405239089181194
79,0.14727122249264507,1.2478908584510315,1.420535976519905
80,0.15119253994914927,1.2435531840384406,1.4008686972967723
81,0.15511385740565348,1.2393052540807488,1.3815165900953756
82,0.15903517486215768,1.2351450935543262,1.3624742679705075
83,0.16295649231866188,1.2310707720720708,1.3437364365115179
84,0.16687780977516609,1.2270804028459985,1.3252978922165373
85,0.1707991272316703,1.2231721416771555,1.30715352091109
86,0.1747204446881745,1.2193441859719936,1.289298296208401
87,0.1786417621446787,1.2155947737841737,1.2717272780089213
88,0.1825630796011829,1.2119221828807323,1.254435611036602
89,0.1864843970576871,1.208324729831717,1.2374185234095267
90,0.1904057145141913,1.2048007691225087,1.2206713252427823
91,0.1943270319706955,1.2013486922880818,1.2041894072817103
92,0.1982483494271997,1.1979669270685447,1.1879682395637234
93,0.2021696668837039,1.194653936584879,1.1720033701077466
94,0.20609098434020812,1.191408218534837,1.1562904236286973
95,0.21001230179671232,1.1882283044080002,1.1408251002763954
96,0.21393361925321652,1.1851127587193409,1.1256031743978416
