,s,E,Gammaod
0,0.01,1.491142462959817,2.427304479381586
1,0.02,1.4824490399189418,2.4053226421845397
2,0.03,1.4739166696948343,2.383543243071309
3,0.04,1.4655423495936861,2.361965237954554
4,0.05,1.4573231340393913,2.340587530451901
5,0.060000000000000005,1.44925613314589,2.3194089762964825
6,0.07,1.4413385112830208,2.2984283871714184
7,0.08,1.4335674855547198,2.277644534583951
8,0.09,1.4259403276228322,2.2570561499203294
9,0.09999999999999999,1.4184543535449232,2.2366619377948314
10,0.10999999999999999,1.4111069338138909,2.2164605664033403
11,0.11999999999999998,1.4038954882065566,2.196450674911599
12,0.12999999999999998,1.396817485669547,2.176630875145085
13,0.13999999999999999,1.3898704423392667,2.156999755220159
14,0.15,1.3830519190813806,2.1375558835194775
15,0.16,1.3763595219663558,2.118297809134373
16,0.17,1.3697909017888144,2.0992240638260578
17,0.18000000000000002,1.3633437531806474,2.080333163661212
18,0.19000000000000003,1.3570158131372405,2.0616236114014606
19,0.20000000000000004,1.3508048611554233,2.043093897557469
20,0.21000000000000005,1.3447087185811752,2.0247425018816583
21,0.22000000000000006,1.3387252443100437,2.0065678972757524
22,0.23000000000000007,1.332852342211662,1.9885685464549352
23,0.24000000000000007,1.3270879506060032,1.9707429081711463
24,0.25000000000000006,1.3214300476349787,1.953089436289852
25,0.26000000000000006,1.3158766510657691,1.935606580757808
26,0.2700000000000001,1.310425810998447,1.9182927893095965
27,0.2800000000000001,1.3050756170135658,1.9011465098458133
28,0.2900000000000001,1.2998241928019987,1.8841661885157486
29,0.3000000000000001,1.2946696964635385,1.867350272123719
30,0.3100000000000001,1.2896103199175741,1.8506972113637592
31,0.3200000000000001,1.284644289650293,1.83420545693572
32,0.3300000000000001,1.2797698646822684,1.817873463610384
33,0.34000000000000014,1.274985336601312,1.8016996893237989
34,0.35000000000000014,1.2702890287028303,1.7856825967967227
35,0.36000000000000015,1.2656792949095927,1.769820654496832
36,0.37000000000000016,1.2611545206939498,1.7541123361635098
37,0.38000000000000017,1.2567131217399647,1.7385561221878094
38,0.3900000000000002,1.2523535406020465,1.723150499561785
39,0.4000000000000002,1.2480742518514036,1.7078939636190393
40,0.4100000000000002,1.2438737578819041,1.692785018027274
41,0.4200000000000002,1.2397505880025592,1.677822173270778
42,0.4300000000000002,1.2357032985489758,1.663003948413178
43,0.4400000000000002,1.2317304741090045,1.6483288748635154
44,0.45000000000000023,1.2278307250601077,1.6337954930640206
45,0.46000000000000024,1.2240026873191645,1.6194023470209515
46,0.47000000000000025,1.2202450223954073,1.6051479988484776
47,0.48000000000000026,1.2165564164642158,1.5910310194628328
48,0.49000000000000027,1.2129355807498543,1.5770499871284744
49,0.5000000000000002,1.2093812504119805,1.5632034911528199
50,0.500045114364785,1.209365364739965,1.5631413275611963
51,0.5000902287295701,1.2093494803960045,1.5630791666791108
52,0.5002135067571184,1.209306081970851,1.5629093214126348
53,0.5003367847846667,1.2092626923576564,1.5627394943044939
54,0.500460062812215,1.2092193122889232,1.5625696867327006
55,0.5005833408397633,1.2091759420072112,1.5623998991547183
56,0.500829132726361,1.2090894998069213,1.562061436736889
57,0.5012479225338705,1.2089423068049314,1.5614849362415986
58,0.50166671234138,1.208795227935464,1.5609086688436848
59,0.5024205739333921,1.2085307593822843,1.5598719198704767
60,0.5031744355254042,1.2082666600366487,1.558835925609804
61,0.5039282971174163,1.208002929394908,1.5578006855007345
62,0.5051958773246251,1.2075603093332952,1.556061679965483
63,0.5074271853492827,1.2067836911154588,1.5530056941249613
64,0.5109502731180897,1.20556398048033,1.5481938797985058
65,0.5144733608868968,1.2043522048446333,1.5433984024259901
66,0.5179964486557038,1.2031483116782864,1.5386192017428613
67,0.5215195364245109,1.2019522488166152,1.5338562176458872
68,0.5250426241933179,1.2007639644493886,1.5291093902175064
69,0.5314666375640105,1.198617095872671,1.5204953978226963
70,0.537890650934703,1.1964956093783963,1.5119345641553372
71,0.5443146643053955,1.194399199302973,1.503426530654671
72,0.5507386776760881,1.1923275639136497,1.4949709407944518
73,0.5571626910467806,1.1902804052728617,1.4865674400898112
74,0.5635867044174732,1.1882574290080898,1.4782156760973977
75,0.5700107177881657,1.1862583442182195,1.4699152984230086
76,0.5764347311588582,1.184282863471106,1.4616659587343728
77,0.5860997884221429,1.181354560151188,1.4493500579860288
78,0.5957648456854276,1.1784780920402196,1.4371477322385624
79,0.6054299029487124,1.175652523924876,1.4250578218464622
80,0.615094960211997,1.172876937524728,1.4130791779304988
81,0.6247600174752818,1.1701504311732072,1.401210662421408
82,0.6344250747385665,1.1674721195206292,1.389451148070412
83,0.6440901320018512,1.164841133253702,1.3777995184678224
84,0.6537551892651359,1.1622566188136572,1.3662546680566579
85,0.6634202465284206,1.159717738110483,1.3548155021321708
86,0.6730853037917053,1.1572236682472048,1.343480936845309
87,0.68275036105499,1.154773601248603,1.3322498991963836
88,0.6924154183182747,1.1523667437911178,1.3211213270144573
89,0.7020804755815594,1.1500023169426927,1.3100941689409433
90,0.7117455328448441,1.1476795559058597,1.299167384405885
91,0.7214105901081288,1.1453977097614554,1.2883399435924223
92,0.7310756473714135,1.1431560412213275,1.2776108274048759
93,0.7407407046346982,1.1409538263844066,1.2669790274304815
94,0.7504057618979829,1.1387903544937688,1.2564435458910297
95,0.7600708191612676,1.1366649277019432,1.2460033955977683
96,0.7697358764245523,1.1345768608394526,1.235657599901017
97,0.779400933687837,1.132525481185053,1.225405192632212
98,0.7890659909511217,1.1305101282418055,1.2152452180458746
99,0.8046668939806141,1.1273314019083613,1.1990380596610775
100,0.8202677970101064,1.1242421943754326,1.1830653553548816
101,0.8358687000395988,1.121239920627597,1.167323254753587
102,0.8514696030690911,1.1183220710648694,1.1518079758794297
103,0.8670705060985835,1.1154862092360873,1.13651580435064
104,0.8826714091280758,1.1127299697876787,1.1214430925023882
105,0.8982723121575682,1.1100510564590484,1.1065862584843074
106,0.9138732151870606,1.1074472400826936,1.0919417853508324
107,0.9294741182165529,1.1049163566171516,1.0775062201380994
108,0.9550675229448913,1.1009168900498911,1.0542681487123513
109,0.9806609276732297,1.0970991525575458,1.0315685979004965
110,1.006254332401568,1.0934546487133945,1.0093933989426258
111,1.0318477371299064,1.0899752861789431,0.9877288094099841
112,1.0574411418582448,1.0866533549718442,0.9665615014658668
113,1.0830345465865832,1.0834815104730116,0.9458785498872292
114,1.1086279513149215,1.0804527575034253,0.9256674201304647
115,1.13422135604326,1.0775604336880242,0.9059159566207952
116,1.1598147607715983,1.0747981928190682,0.886612371214612
117,1.1854081654999367,1.07215998942135,0.8677452317684141
118,1.211001570228275,1.0696400646146502,0.8493034508111887
119,1.2365949749566134,1.0672329326851737,0.8312762744243223
120,1.2621883796849518,1.0649333680393323,0.813653271403594
121,1.2877817844132902,1.0627363926290043,0.7964243226565231
122,1.3133751891416285,1.0606372640513928,0.7795796108378443
123,1.338968593869967,1.0586314643162646,0.7631096102387973
124,1.3645619985983053,1.0567146891606116,0.7470050769608118
125,1.3901554033266437,1.0548828378110104,0.7312570393605373
126,1.415748808054982,1.0531320032116438,0.7158567887760859
127,1.4413422127833204,1.0514584627388832,0.7007958705361003
128,1.4669356175116588,1.049858669377814,0.6860660752490235
129,1.4777195662407068,1.049205846912062,0.679956798963788
130,1.4885035149697547,1.048565271359855,0.6739043083240126
131,1.4992874636988027,1.047936703387115,0.6679080263010758
132,1.5155136403847427,1.047013033530809,0.6589903230929529
133,1.5317398170706826,1.0461152400054359,0.6501966748256546
134,1.5479659937566226,1.0452425673477834,0.6415252035503982
135,1.5641921704425625,1.0443942828158614,0.6329740651280108
136,1.5804183471285025,1.0435696756562598,0.6245414484715315
137,1.5966445238144424,1.0427680564361814,0.6162255748296601
138,1.6128707005003824,1.041988756407221,0.6080246970814799
139,1.6290968771863223,1.0412311268795629,0.5999370990451873
140,1.6453230538722623,1.0404945386067455,0.5919610948058672
141,1.6615492305582023,1.0397783811882984,0.5840950280510581
142,1.6777754072441422,1.0390820624922454,0.5763372714243158
143,1.6940015839300822,1.038405008096579,0.5686862258994089
144,1.710227760616022,1.0377466607484243,0.5611403201658286
145,1.7360495376546161,1.0367362327654044,0.5493450125765865
146,1.7618713146932101,1.0357697197794866,0.5378059778332309
